,country,continent,population,iso_code,new_tests_smoothed,new_tests_smoothed_per_thousand,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_100k
205,Austria,Europe,9006400,AUT,10.236,0.8909999999999999,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
206,Austria,Europe,9006400,AUT,10.919,0.933,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
207,Austria,Europe,9006400,AUT,11.562,0.974,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
208,Austria,Europe,9006400,AUT,12.038,0.983,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
209,Austria,Europe,9006400,AUT,12.357,0.981,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
210,Austria,Europe,9006400,AUT,12.795,0.998,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
211,Austria,Europe,9006400,AUT,13.408,1.029,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
212,Austria,Europe,9006400,AUT,14.022,0.541,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
213,Austria,Europe,9006400,AUT,14.961,0.5770000000000001,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
214,Austria,Europe,9006400,AUT,15.653,0.584,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
215,Austria,Europe,9006400,AUT,16.086,0.578,84.79,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
216,Austria,Europe,9006400,AUT,16.479,0.589,77.65,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
217,Austria,Europe,9006400,AUT,16.854,0.58,77.65,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
218,Austria,Europe,9006400,AUT,17.41,0.5720000000000001,77.65,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
219,Austria,Europe,9006400,AUT,18.078,0.579,77.65,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
220,Austria,Europe,9006400,AUT,18.795,0.5479999999999999,77.65,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
221,Austria,Europe,9006400,AUT,19.534,0.5539999999999999,72.22,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
222,Austria,Europe,9006400,AUT,19.902,0.545,72.22,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
223,Austria,Europe,9006400,AUT,20.313,0.5479999999999999,72.22,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
224,Austria,Europe,9006400,AUT,20.987,0.59,72.22,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
225,Austria,Europe,9006400,AUT,22.406,0.7140000000000001,72.22,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
226,Austria,Europe,9006400,AUT,22.854,0.682,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
227,Austria,Europe,9006400,AUT,23.615,0.6890000000000001,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
228,Austria,Europe,9006400,AUT,24.548,0.716,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
229,Austria,Europe,9006400,AUT,25.274,0.768,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
230,Austria,Europe,9006400,AUT,25.819000000000006,0.787,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
231,Austria,Europe,9006400,AUT,26.601,0.802,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
232,Austria,Europe,9006400,AUT,27.509,0.7290000000000001,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
233,Austria,Europe,9006400,AUT,28.469,0.802,71.42,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
234,Austria,Europe,9006400,AUT,29.321,0.815,65.61,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
235,Austria,Europe,9006400,AUT,29.936,0.77,63.62,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
236,Austria,Europe,9006400,AUT,30.462,0.741,63.62,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
237,Austria,Europe,9006400,AUT,30.986,0.738,60.97,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
238,Austria,Europe,9006400,AUT,31.742,0.7340000000000001,60.97,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
239,Austria,Europe,9006400,AUT,32.45,0.706,60.97,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
240,Austria,Europe,9006400,AUT,33.076,0.6579999999999999,60.97,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
241,Austria,Europe,9006400,AUT,33.761,0.634,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
242,Austria,Europe,9006400,AUT,34.608000000000004,0.667,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
243,Austria,Europe,9006400,AUT,35.143,0.669,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
244,Austria,Europe,9006400,AUT,35.473,0.6409999999999999,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
245,Austria,Europe,9006400,AUT,36.564,0.6890000000000001,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
246,Austria,Europe,9006400,AUT,37.335,0.698,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
247,Austria,Europe,9006400,AUT,38.262,0.741,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
248,Austria,Europe,9006400,AUT,39.011,0.75,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
249,Austria,Europe,9006400,AUT,39.682,0.725,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
250,Austria,Europe,9006400,AUT,40.25,0.73,58.99,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
251,Austria,Europe,9006400,AUT,40.624,0.736,56.34,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
252,Austria,Europe,9006400,AUT,41.352,0.684,56.34,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
253,Austria,Europe,9006400,AUT,42.147,0.687,56.34,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
254,Austria,Europe,9006400,AUT,,,56.34,106.749,44.4,19.202,13.748,45436.685999999994,6.35,28.4,30.9,7.37
255,Azerbaijan,Asia,10139175,AZE,,,,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
256,Azerbaijan,Asia,10139175,AZE,,,0.0,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
257,Azerbaijan,Asia,10139175,AZE,,,2.78,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
258,Azerbaijan,Asia,10139175,AZE,,,13.89,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
259,Azerbaijan,Asia,10139175,AZE,,,19.44,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
260,Azerbaijan,Asia,10139175,AZE,,,30.56,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
261,Azerbaijan,Asia,10139175,AZE,,,37.7,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
262,Azerbaijan,Asia,10139175,AZE,,,52.78,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
263,Azerbaijan,Asia,10139175,AZE,,,60.72,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
264,Azerbaijan,Asia,10139175,AZE,,,69.18,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
265,Azerbaijan,Asia,10139175,AZE,,,90.08,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
266,Azerbaijan,Asia,10139175,AZE,,,92.86,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
267,Azerbaijan,Asia,10139175,AZE,,,88.89,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
268,Azerbaijan,Asia,10139175,AZE,,,86.24,119.309,32.4,6.018,3.8710000000000004,15847.419,7.11,0.3,42.5,4.7
269,Bahamas,North America,393248,BHS,,,,39.497,34.3,8.996,5.2,27717.847,13.17,3.1,20.4,2.9
270,Bahrain,Asia,1701583,BHR,,,,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
271,Bahrain,Asia,1701583,BHR,,,0.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
272,Bahrain,Asia,1701583,BHR,,,7.14,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
273,Bahrain,Asia,1701583,BHR,,,18.25,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
274,Bahrain,Asia,1701583,BHR,,,22.22,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
275,Bahrain,Asia,1701583,BHR,3.135,,22.22,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
276,Bahrain,Asia,1701583,BHR,3.773,,22.22,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
277,Bahrain,Asia,1701583,BHR,4.602,,22.22,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
278,Bahrain,Asia,1701583,BHR,4.91,,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
279,Bahrain,Asia,1701583,BHR,5.178,,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
280,Bahrain,Asia,1701583,BHR,5.314,0.311,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
281,Bahrain,Asia,1701583,BHR,,0.33,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
282,Bahrain,Asia,1701583,BHR,,0.35,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
283,Bahrain,Asia,1701583,BHR,,0.35600000000000004,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
284,Bahrain,Asia,1701583,BHR,7.129,0.361,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
285,Bahrain,Asia,1701583,BHR,7.965,0.4370000000000001,25.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
286,Bahrain,Asia,1701583,BHR,,0.5539999999999999,69.05,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
287,Bahrain,Asia,1701583,BHR,,0.6890000000000001,69.05,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
288,Bahrain,Asia,1701583,BHR,11.224,0.779,69.05,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
289,Bahrain,Asia,1701583,BHR,,0.884,69.05,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
290,Bahrain,Asia,1701583,BHR,,0.99,74.2,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
291,Bahrain,Asia,1701583,BHR,14.792,1.095,74.2,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
292,Bahrain,Asia,1701583,BHR,,1.097,74.2,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
293,Bahrain,Asia,1701583,BHR,,1.064,74.2,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
294,Bahrain,Asia,1701583,BHR,17.355999999999998,1.031,76.85,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
295,Bahrain,Asia,1701583,BHR,,0.942,76.85,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
296,Bahrain,Asia,1701583,BHR,,0.8390000000000001,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
297,Bahrain,Asia,1701583,BHR,18.744,0.735,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
298,Bahrain,Asia,1701583,BHR,19.156,0.624,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
299,Bahrain,Asia,1701583,BHR,,0.615,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
300,Bahrain,Asia,1701583,BHR,,0.606,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
301,Bahrain,Asia,1701583,BHR,,0.597,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
302,Bahrain,Asia,1701583,BHR,22.33,0.645,83.99,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
303,Bahrain,Asia,1701583,BHR,23.07,0.684,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
304,Bahrain,Asia,1701583,BHR,26.085,1.048,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
305,Bahrain,Asia,1701583,BHR,28.023000000000003,1.266,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
306,Bahrain,Asia,1701583,BHR,29.459,1.359,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
307,Bahrain,Asia,1701583,BHR,31.032,1.47,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
308,Bahrain,Asia,1701583,BHR,32.379,1.5490000000000002,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
309,Bahrain,Asia,1701583,BHR,33.898,1.653,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
310,Bahrain,Asia,1701583,BHR,35.676,1.801,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
311,Bahrain,Asia,1701583,BHR,37.596,1.644,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
312,Bahrain,Asia,1701583,BHR,39.567,1.649,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
313,Bahrain,Asia,1701583,BHR,41.61600000000001,1.737,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
314,Bahrain,Asia,1701583,BHR,43.06100000000001,1.7180000000000002,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
315,Bahrain,Asia,1701583,BHR,45.219,1.834,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
316,Bahrain,Asia,1701583,BHR,46.787,1.841,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
317,Bahrain,Asia,1701583,BHR,48.524,1.835,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
318,Bahrain,Asia,1701583,BHR,50.971,1.911,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
319,Bahrain,Asia,1701583,BHR,53.072,1.929,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
320,Bahrain,Asia,1701583,BHR,55.466,1.979,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
321,Bahrain,Asia,1701583,BHR,57.474,2.059,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
322,Bahrain,Asia,1701583,BHR,58.787,1.938,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
323,Bahrain,Asia,1701583,BHR,61.922,2.162,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
324,Bahrain,Asia,1701583,BHR,64.885,2.337,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
325,Bahrain,Asia,1701583,BHR,67.061,2.298,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
326,Bahrain,Asia,1701583,BHR,69.22800000000001,2.3080000000000003,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
327,Bahrain,Asia,1701583,BHR,71.525,2.294,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
328,Bahrain,Asia,1701583,BHR,74.581,2.444,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
329,Bahrain,Asia,1701583,BHR,76.22,2.491,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
330,Bahrain,Asia,1701583,BHR,78.798,2.411,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
331,Bahrain,Asia,1701583,BHR,81.264,2.34,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
332,Bahrain,Asia,1701583,BHR,84.71799999999998,2.522,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
333,Bahrain,Asia,1701583,BHR,87.91,2.669,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
334,Bahrain,Asia,1701583,BHR,91.386,2.837,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
335,Bahrain,Asia,1701583,BHR,94.23,2.807,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
336,Bahrain,Asia,1701583,BHR,97.778,3.08,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
337,Bahrain,Asia,1701583,BHR,101.175,3.196,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
338,Bahrain,Asia,1701583,BHR,104.816,3.365,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
339,Bahrain,Asia,1701583,BHR,108.152,3.347,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
340,Bahrain,Asia,1701583,BHR,112.119,3.459,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
341,Bahrain,Asia,1701583,BHR,116.302,3.56,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
342,Bahrain,Asia,1701583,BHR,120.811,3.797,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
343,Bahrain,Asia,1701583,BHR,124.077,3.757,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
344,Bahrain,Asia,1701583,BHR,130.785,4.23,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
345,Bahrain,Asia,1701583,BHR,135.279,4.352,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
346,Bahrain,Asia,1701583,BHR,139.181,4.433,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
347,Bahrain,Asia,1701583,BHR,142.826,4.387,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
348,Bahrain,Asia,1701583,BHR,145.86700000000005,4.224,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
349,Bahrain,Asia,1701583,BHR,150.232,4.203,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
350,Bahrain,Asia,1701583,BHR,,,86.77,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,16.52,5.8,37.6,2.0
351,Bangladesh,Asia,164689383,BGD,0.001,,13.89,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
352,Bangladesh,Asia,164689383,BGD,,,13.89,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
353,Bangladesh,Asia,164689383,BGD,0.001,0.0,13.89,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
354,Bangladesh,Asia,164689383,BGD,0.002,0.0,13.89,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
355,Bangladesh,Asia,164689383,BGD,0.002,0.0,34.92,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
356,Bangladesh,Asia,164689383,BGD,0.003,0.0,75.14,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
357,Bangladesh,Asia,164689383,BGD,0.003,0.0,79.11,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
358,Bangladesh,Asia,164689383,BGD,0.004,0.0,79.11,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
359,Bangladesh,Asia,164689383,BGD,0.005,0.0,82.81,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
360,Bangladesh,Asia,164689383,BGD,0.006,0.0,85.98,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
361,Bangladesh,Asia,164689383,BGD,0.006999999999999999,0.0,85.98,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
362,Bangladesh,Asia,164689383,BGD,0.006999999999999999,0.001,85.98,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
363,Bangladesh,Asia,164689383,BGD,0.008,0.001,85.98,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
364,Bangladesh,Asia,164689383,BGD,0.01,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
365,Bangladesh,Asia,164689383,BGD,0.011,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
366,Bangladesh,Asia,164689383,BGD,0.012,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
367,Bangladesh,Asia,164689383,BGD,0.013,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
368,Bangladesh,Asia,164689383,BGD,0.015,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
369,Bangladesh,Asia,164689383,BGD,0.018000000000000002,0.001,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
370,Bangladesh,Asia,164689383,BGD,0.022,0.002,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
371,Bangladesh,Asia,164689383,BGD,0.027000000000000003,0.002,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
372,Bangladesh,Asia,164689383,BGD,0.033,0.003,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
373,Bangladesh,Asia,164689383,BGD,0.039,0.004,88.76,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
374,Bangladesh,Asia,164689383,BGD,0.047,0.005,91.4,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
375,Bangladesh,Asia,164689383,BGD,0.05,0.005,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
376,Bangladesh,Asia,164689383,BGD,0.059,0.006,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
377,Bangladesh,Asia,164689383,BGD,0.068,0.006999999999999999,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
378,Bangladesh,Asia,164689383,BGD,0.08,0.008,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
379,Bangladesh,Asia,164689383,BGD,0.09,0.008,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
380,Bangladesh,Asia,164689383,BGD,0.103,0.009000000000000001,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
381,Bangladesh,Asia,164689383,BGD,0.117,0.01,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
382,Bangladesh,Asia,164689383,BGD,0.129,0.011,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
383,Bangladesh,Asia,164689383,BGD,0.145,0.012,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
384,Bangladesh,Asia,164689383,BGD,0.162,0.013,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
385,Bangladesh,Asia,164689383,BGD,0.18,0.014,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
386,Bangladesh,Asia,164689383,BGD,0.198,0.015,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
387,Bangladesh,Asia,164689383,BGD,0.219,0.017,94.58,1265.036,27.5,5.098,3.262,3523.9840000000004,8.38,1.0,44.7,0.8
